Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S3874,17,41,10,29,1.9,0
S3875,15,29,10,14,3.2,0
S3876,17,33,31,31,4.0,0
S3877,18,17,15,27,2.7,0
S3878,17,76,73,57,7.9,1
S3879,19,20,14,33,3.5,0
S3880,15,32,39,39,4.3,0
S3881,21,60,55,35,2.4,1
S3882,15,60,70,65,8.3,1
S3883,19,11,26,20,1.7,0
S3884,18,27,38,25,4.5,0
S3885,17,56,49,65,9.4,1
S3886,16,51,34,35,7.1,1
S3887,19,70,100,80,9.0,1
S3888,21,24,28,23,3.2,0
S3889,20,76,69,72,7.8,1
S3890,15,16,24,23,1.2,0
S3891,15,74,64,58,5.6,1
S3892,15,23,29,26,3.2,0
S3893,20,38,34,30,4.4,0
S3894,18,34,31,32,5.5,0
S3895,22,23,20,21,3.5,0
S3896,21,45,51,47,5.4,1
S3897,22,74,64,66,5.7,1
S3898,22,49,43,48,8.0,1
S3899,18,46,29,55,5.1,1
S3900,21,62,71,67,9.8,1
S3901,21,18,24,27,4.7,0
S3902,21,14,27,18,1.1,0
S3903,18,45,39,35,4.1,0
S3904,20,50,37,46,4.7,1
S3905,18,25,34,35,6.0,0
S3906,21,80,66,64,6.8,1
S3907,15,17,10,10,1.1,0
S3908,22,67,51,51,6.2,1
S3909,20,26,20,31,2.4,0
S3910,18,37,32,31,2.9,0
S3911,20,10,10,10,1.7,0
S3912,15,56,63,50,8.1,1
S3913,22,16,10,19,1.7,0
S3914,17,66,92,65,9.5,1
S3915,16,10,10,25,1.6,0
S3916,22,55,56,54,6.7,1
S3917,22,73,80,80,9.1,1
S3918,17,10,32,10,2.3,0
S3919,20,41,23,21,7.5,0
S3920,16,56,83,57,7.7,1
S3921,22,15,10,11,1.5,0
S3922,22,52,42,40,4.4,1
S3923,18,21,14,17,2.4,0
S3924,17,67,90,82,9.4,1
S3925,20,17,12,11,2.4,0
S3926,16,42,44,46,6.0,1
S3927,15,41,14,34,3.9,0
S3928,20,35,43,34,5.2,0
S3929,16,10,10,10,0.9,0
S3930,15,19,10,14,1.8,0
S3931,22,43,56,49,9.1,1
S3932,20,21,15,20,3.2,0
S3933,17,10,10,10,1.5,0
S3934,18,50,74,66,9.7,1
S3935,19,58,54,51,6.9,1
S3936,22,51,47,67,7.1,1
S3937,17,20,34,11,3.4,0
S3938,22,55,69,55,6.9,1
S3939,17,10,10,17,0.7,0
S3940,15,13,13,22,3.5,0
S3941,17,73,59,61,5.2,1
S3942,18,77,64,65,9.9,1
S3943,18,67,61,55,8.2,1
S3944,18,10,27,10,1.1,0
S3945,15,10,10,18,2.1,0
S3946,16,33,45,49,3.7,1
S3947,18,17,10,13,1.0,0
S3948,18,56,41,42,7.8,1
S3949,16,35,17,25,1.8,0
S3950,19,69,83,68,7.9,1
S3951,20,100,76,72,9.2,1
S3952,20,64,66,66,7.0,1
S3953,21,53,18,43,5.2,0
S3954,16,61,66,67,5.8,1
S3955,18,32,12,13,5.0,0
S3956,16,25,30,17,4.4,0
S3957,22,40,23,41,4.3,0
S3958,21,63,53,52,9.3,1
S3959,16,51,35,36,7.4,1
S3960,21,32,13,28,2.1,0
S3961,15,34,23,51,5.9,0
S3962,20,10,10,10,2.1,0
S3963,15,30,26,40,4.9,0
S3964,17,16,25,26,3.6,0
S3965,22,55,58,48,4.1,1
S3966,15,41,54,46,3.5,1
S3967,22,22,11,25,1.5,0
S3968,16,100,98,77,9.6,1
S3969,20,49,39,39,8.1,1
S3970,19,67,59,64,5.5,1
S3971,17,10,10,12,3.0,0
S3972,22,29,27,29,3.8,0
S3973,17,53,56,47,6.1,1
S3974,15,10,10,10,1.1,0
S3975,15,24,33,28,4.3,0
S3976,18,41,27,33,4.4,0
S3977,15,19,26,22,0.6,0
S3978,19,66,65,74,8.0,1
S3979,22,18,10,10,4.0,0
S3980,20,39,36,37,5.2,0
S3981,21,79,66,86,9.5,1
S3982,22,13,15,22,2.9,0
S3983,19,24,17,13,2.9,0
S3984,21,81,63,89,9.0,1
S3985,18,54,62,51,6.8,1
S3986,18,60,76,61,6.8,1
S3987,21,91,73,61,8.4,1
S3988,18,19,18,31,2.0,0
S3989,15,73,85,88,9.3,1
S3990,21,51,55,49,7.8,1
S3991,18,35,54,48,8.8,1
S3992,15,20,30,35,3.9,0
S3993,15,37,45,49,6.2,1
S3994,15,52,33,22,4.8,0
S3995,15,40,27,33,7.1,0
S3996,20,22,17,20,3.1,0
S3997,18,57,39,74,5.8,1
S3998,16,15,19,20,3.9,0
S3999,20,24,10,20,0.7,0
S4000,16,11,10,10,1.8,0
S4001,18,52,65,57,8.3,1
S4002,16,57,67,68,8.1,1
S4003,15,28,36,40,3.1,0
S4004,19,10,16,10,1.9,0
S4005,20,28,24,29,1.6,0
S4006,20,32,21,23,3.8,0
S4007,15,58,59,64,8.1,1
S4008,16,43,49,41,5.0,1
S4009,18,30,36,50,7.0,0
S4010,16,47,14,54,4.4,0
S4011,17,42,47,59,8.5,1
S4012,17,62,57,56,7.7,1
S4013,19,25,19,27,5.5,0
S4014,15,49,34,37,4.5,1
S4015,18,39,38,52,9.3,1
S4016,15,40,27,31,3.5,0
S4017,17,89,76,72,9.2,1
S4018,16,77,79,64,9.5,1
S4019,15,31,10,10,3.4,0
S4020,15,10,10,14,1.9,0
S4021,17,41,45,50,5.8,1
S4022,20,52,45,47,7.8,1
S4023,20,37,33,50,3.3,1
S4024,18,68,35,62,6.6,1
S4025,16,45,51,51,8.9,1
S4026,22,10,10,16,1.6,0
S4027,16,80,70,91,9.5,1
S4028,20,65,69,70,8.2,1
S4029,21,10,10,10,1.8,0
S4030,17,10,10,11,2.0,0
S4031,20,26,16,34,4.7,0
S4032,20,10,18,10,1.8,0
S4033,20,49,78,70,8.6,1
S4034,15,26,24,24,2.9,0
S4035,21,44,41,44,7.6,1
S4036,18,62,64,57,7.6,1
S4037,21,36,32,26,4.8,0
S4038,18,14,13,29,3.1,0
S4039,17,18,30,17,2.8,0
S4040,17,63,52,60,4.7,1
S4041,19,45,41,42,4.1,1
S4042,17,35,25,30,3.9,0
S4043,16,53,57,51,8.9,1
S4044,18,49,40,38,4.4,1
S4045,22,62,61,74,9.9,1
S4046,19,48,52,47,6.7,1
S4047,16,10,39,18,2.9,0
S4048,22,27,16,15,1.6,0
S4049,20,17,10,23,1.5,0
S4050,16,46,50,58,6.4,1
S4051,22,15,14,10,1.8,0
S4052,22,51,43,33,4.6,1
S4053,21,58,58,64,7.6,1
S4054,21,56,24,41,7.8,1
S4055,20,38,15,29,4.0,0
S4056,22,57,57,54,7.6,1
S4057,19,59,63,46,6.8,1
S4058,17,49,37,52,5.2,1
S4059,16,60,53,67,8.2,1
S4060,16,37,10,18,4.1,0
S4061,21,27,34,29,2.5,0
S4062,20,42,31,42,4.1,0
S4063,15,10,10,10,2.6,0
S4064,18,22,22,31,5.1,0
S4065,16,52,67,49,7.8,1
S4066,16,80,53,69,6.8,1
S4067,19,14,13,10,1.1,0
S4068,16,10,13,15,1.3,0
S4069,18,10,10,10,0.7,0
S4070,21,51,52,50,6.7,1
S4071,19,57,44,48,8.4,1
S4072,15,33,28,34,3.5,0
S4073,21,70,67,60,8.0,1
S4074,16,75,80,77,10.0,1
S4075,20,62,36,39,4.4,1
S4076,22,73,72,56,9.8,1
S4077,21,10,10,18,1.5,0
S4078,16,13,24,10,1.3,0
S4079,15,40,53,43,4.2,1
S4080,15,35,34,40,5.2,0
S4081,17,44,26,35,1.6,0
S4082,18,10,10,10,1.2,0
S4083,15,24,19,26,3.4,0
S4084,20,56,36,45,7.6,1
S4085,21,67,60,65,9.1,1
S4086,16,17,42,50,2.0,0
S4087,17,56,84,80,9.2,1
S4088,16,57,43,56,8.4,1
S4089,19,66,80,75,8.4,1
S4090,17,54,48,45,7.2,1
S4091,19,41,37,32,3.9,0
S4092,18,10,10,10,1.4,0
S4093,22,30,32,22,6.2,0
S4094,21,63,37,43,7.1,1
S4095,19,100,82,88,9.2,1
S4096,16,13,13,39,4.9,0
S4097,16,33,37,49,4.5,0
S4098,22,20,15,15,2.3,0
S4099,18,69,71,73,7.2,1
S4100,17,30,57,53,6.6,1
S4101,18,81,75,87,8.2,1
S4102,21,31,19,29,3.5,0
S4103,19,48,18,31,3.3,0
S4104,17,46,45,62,6.9,1
S4105,20,10,10,11,0.6,0
S4106,16,10,21,17,1.6,0
S4107,19,10,10,17,0.6,0
S4108,16,61,60,55,9.0,1
S4109,20,58,50,67,9.9,1
S4110,21,44,66,60,8.7,1
S4111,20,26,10,18,4.1,0
S4112,15,64,51,47,6.5,1
S4113,21,40,50,58,6.2,1
S4114,16,51,54,37,5.9,1
S4115,18,64,63,74,6.3,1
S4116,17,20,31,23,3.2,0
S4117,17,54,47,51,5.4,1
S4118,18,80,87,81,9.5,1
S4119,21,16,10,23,4.6,0
S4120,20,71,56,62,8.2,1
S4121,17,47,42,51,5.8,1
S4122,15,49,37,23,6.0,0
S4123,20,53,73,53,6.3,1
S4124,18,41,56,49,5.9,1
S4125,18,56,42,47,3.6,1
S4126,22,10,20,12,1.7,0
S4127,20,10,10,10,3.1,0
S4128,19,45,31,61,7.5,1
S4129,21,23,15,27,4.8,0
S4130,16,38,58,36,4.8,1
S4131,21,58,49,54,6.1,1
S4132,15,85,80,58,9.7,1
S4133,22,10,10,10,1.5,0
S4134,15,72,63,66,6.7,1
S4135,16,25,39,22,4.2,0
S4136,18,54,22,27,3.2,0
S4137,21,52,43,36,6.0,1
S4138,15,45,47,40,6.6,1
S4139,18,43,32,23,5.1,0
S4140,17,55,46,41,8.1,1
S4141,20,94,82,73,8.1,1
S4142,18,48,63,71,5.6,1
S4143,21,81,63,59,8.8,1
S4144,18,47,39,26,5.4,0
S4145,15,66,58,67,6.9,1
S4146,16,31,12,27,0.7,0
S4147,20,10,25,18,1.3,0
S4148,20,20,16,30,1.9,0
S4149,22,21,25,26,1.0,0
S4150,21,26,13,15,2.5,0
S4151,21,51,42,53,7.6,1
S4152,17,20,22,16,2.4,0
S4153,15,44,31,40,4.8,0
S4154,20,41,38,45,4.9,1
S4155,18,66,73,65,9.5,1
S4156,22,71,61,54,8.2,1
S4157,19,25,46,30,7.0,0
S4158,17,47,45,54,6.1,1
S4159,15,66,61,76,9.6,1
S4160,19,10,16,10,0.7,0
S4161,20,10,10,10,1.3,0
S4162,22,51,51,53,7.8,1
S4163,15,74,67,56,6.6,1
S4164,20,30,32,22,4.3,0
S4165,20,41,35,35,2.8,0
S4166,18,39,22,18,3.7,0
S4167,21,45,56,57,9.8,1
S4168,15,70,62,61,3.0,1
S4169,18,41,40,53,8.2,1
S4170,16,40,40,45,6.2,1
S4171,20,80,84,72,9.9,1
S4172,22,68,54,64,8.0,1
S4173,22,55,40,41,4.5,1
S4174,15,17,10,20,3.2,0
S4175,21,62,50,41,5.7,1
S4176,20,47,59,48,4.3,1
S4177,16,35,30,41,3.1,0
S4178,17,49,49,69,5.2,1
S4179,18,39,31,30,6.4,0
S4180,16,36,40,32,2.6,0
S4181,22,79,75,72,8.7,1
S4182,20,10,10,10,2.1,0
S4183,20,50,61,39,6.3,1
S4184,17,81,59,60,9.2,1
S4185,16,32,48,37,5.6,0
S4186,22,46,45,50,5.1,1
S4187,18,10,10,19,0.6,0
S4188,21,55,57,64,7.8,1
S4189,20,38,39,42,6.6,0
S4190,15,45,34,29,8.2,0
S4191,17,61,55,69,9.7,1
S4192,16,35,25,29,4.1,0
S4193,16,54,29,37,6.1,1
S4194,15,82,87,84,7.5,1
S4195,21,38,32,24,2.3,0
S4196,17,10,10,10,1.5,0
S4197,15,60,69,65,8.5,1
S4198,22,84,56,66,9.1,1
S4199,18,28,10,28,2.9,0
S4200,16,34,30,33,3.5,0
S4201,22,39,76,50,5.6,1
S4202,21,15,12,24,3.9,0
S4203,21,21,29,24,2.8,0
S4204,17,61,40,46,6.2,1
S4205,19,41,48,43,3.7,1
S4206,16,29,30,11,0.7,0
S4207,21,59,56,43,7.1,1
S4208,17,33,25,24,2.0,0
S4209,21,66,80,74,8.3,1
S4210,20,65,47,64,9.3,1
S4211,21,80,75,87,9.6,1
S4212,16,72,79,80,7.6,1
S4213,20,32,27,44,5.2,0
S4214,17,35,13,34,1.9,0
S4215,20,42,50,55,6.3,1
S4216,16,19,17,23,1.9,0
S4217,15,51,50,49,3.6,1
S4218,17,76,78,76,9.2,1
S4219,15,24,39,26,2.1,0
S4220,19,85,43,76,8.9,1
S4221,20,10,12,10,0.9,0
S4222,20,43,62,47,4.6,1
S4223,20,51,40,47,6.5,1
S4224,22,55,72,46,7.4,1
S4225,18,10,10,10,1.2,0
S4226,17,69,79,74,8.5,1
S4227,18,54,55,48,5.8,1
S4228,22,85,89,80,9.1,1
S4229,18,18,36,24,3.6,0
S4230,20,27,25,30,7.4,0
S4231,16,20,36,29,3.0,0
S4232,22,25,28,23,1.7,0
S4233,22,38,32,30,2.5,0
S4234,21,38,31,43,5.2,0
S4235,21,67,66,67,8.4,1
S4236,20,68,77,84,7.9,1
S4237,17,62,73,72,7.3,1
S4238,18,58,42,52,4.0,1
S4239,19,52,49,63,7.0,1
S4240,15,46,30,38,6.3,0
S4241,19,34,34,40,7.5,0
S4242,18,57,34,44,3.9,1
S4243,20,63,48,50,6.2,1
S4244,22,92,82,79,9.7,1
S4245,21,59,44,63,7.0,1
S4246,16,48,48,57,8.0,1
S4247,21,38,25,17,3.9,0
S4248,16,40,36,47,6.3,1
S4249,15,63,50,47,5.9,1
S4250,16,38,35,29,4.3,0
S4251,22,80,69,70,6.7,1
S4252,18,22,15,31,3.4,0
S4253,19,10,33,14,4.6,0
S4254,15,23,26,28,3.1,0
S4255,20,62,61,50,8.8,1
S4256,21,53,46,55,9.9,1
S4257,15,10,30,16,3.8,0
S4258,22,76,69,87,8.6,1
S4259,22,10,10,12,1.8,0
S4260,19,66,67,68,6.4,1
S4261,20,16,38,40,4.4,0
S4262,15,46,30,41,2.1,0
S4263,18,46,36,58,5.8,1
S4264,17,22,14,33,1.3,0
S4265,20,25,28,29,4.3,0
S4266,15,63,66,56,8.4,1
S4267,16,63,54,62,6.3,1
S4268,19,21,33,35,3.3,0
S4269,16,45,20,33,4.6,0
S4270,18,24,22,34,5.4,0
S4271,21,24,34,33,3.8,0
S4272,20,10,12,10,3.4,0
S4273,19,15,20,21,2.6,0
S4274,21,68,74,63,8.1,1
S4275,15,51,52,57,5.1,1
S4276,18,28,28,27,3.9,0
S4277,16,58,72,54,9.5,1
S4278,19,51,41,51,2.8,1
S4279,17,27,19,29,2.1,0
S4280,16,41,13,14,2.6,0
S4281,21,46,52,60,5.6,1
S4282,17,37,21,36,2.8,0
S4283,20,17,16,31,5.1,0
S4284,21,61,26,43,4.3,1
S4285,16,57,51,43,7.9,1
S4286,19,43,32,46,4.7,1
S4287,22,71,50,63,6.5,1
S4288,18,85,75,85,9.8,1
S4289,15,66,35,55,5.4,1
S4290,15,32,27,30,1.7,0
S4291,22,15,27,25,3.8,0
S4292,15,57,51,54,9.4,1
S4293,21,70,57,63,7.2,1
S4294,17,10,20,10,1.5,0
S4295,21,27,35,40,4.7,0
S4296,18,22,18,26,4.0,0
S4297,22,28,22,31,1.0,0
S4298,18,24,20,21,2.7,0
S4299,19,10,10,10,2.3,0
S4300,19,83,70,70,9.8,1
S4301,22,46,55,39,7.3,1
S4302,19,60,68,46,5.4,1
S4303,15,59,65,71,6.8,1
S4304,21,57,62,51,8.5,1
S4305,20,30,37,25,2.2,0
S4306,19,53,40,56,7.2,1
S4307,21,32,35,35,4.6,0
S4308,18,71,59,59,8.1,1
S4309,17,68,51,66,8.1,1
S4310,17,57,58,78,8.5,1
S4311,20,49,29,41,4.8,0
S4312,18,11,14,19,2.2,0
S4313,16,45,55,44,8.1,1
S4314,16,26,40,25,2.5,0
S4315,17,10,10,10,1.1,0
S4316,18,45,45,50,4.7,1
S4317,19,71,69,68,8.7,1
S4318,16,19,10,35,3.0,0
S4319,16,10,10,10,1.6,0
S4320,15,44,42,63,5.3,1
S4321,15,68,61,61,7.5,1
S4322,18,58,39,53,7.9,1
S4323,22,67,72,60,7.0,1
S4324,15,14,10,11,3.2,0
S4325,16,40,45,57,5.3,1
S4326,17,39,20,36,4.2,0
S4327,22,23,36,26,3.3,0
S4328,18,68,64,78,6.3,1
S4329,15,57,64,65,9.7,1
S4330,17,25,36,25,3.7,0
S4331,15,42,29,33,1.7,0
S4332,21,87,88,77,9.9,1
S4333,17,18,10,10,1.6,0
S4334,21,51,64,69,7.4,1
S4335,17,12,10,10,2.2,0
S4336,22,34,44,20,4.0,0
S4337,18,34,33,20,2.4,0
S4338,18,49,41,54,7.0,1
S4339,20,57,54,64,8.6,1
S4340,20,19,20,42,1.7,0
S4341,16,11,10,10,1.9,0
S4342,22,54,58,39,5.9,1
S4343,22,17,14,18,1.4,0
S4344,15,10,14,10,3.8,0
S4345,17,31,21,49,2.9,0
S4346,19,57,36,43,5.6,1
S4347,18,33,18,29,4.8,0
S4348,21,39,52,47,4.8,1
S4349,18,38,38,32,3.4,0
S4350,22,45,61,54,6.9,1
S4351,18,19,14,10,0.9,0
S4352,22,22,58,27,3.7,0
S4353,20,29,41,19,1.6,0
S4354,19,70,70,74,7.2,1
S4355,16,70,60,55,9.9,1
S4356,15,31,54,35,4.8,1
S4357,19,59,64,61,8.1,1
S4358,22,36,35,35,4.2,0
S4359,20,21,25,26,4.9,0
S4360,18,32,10,10,3.3,0
S4361,15,61,38,46,6.3,1
S4362,21,10,10,10,0.6,0
S4363,21,10,10,10,1.1,0
S4364,22,70,72,76,8.9,1
S4365,18,49,45,59,5.9,1
S4366,17,58,88,80,8.9,1
S4367,15,49,79,78,9.5,1
S4368,21,17,10,14,2.1,0
S4369,17,35,35,28,3.2,0
S4370,17,13,14,17,2.5,0
S4371,21,67,83,74,8.2,1
S4372,19,55,43,48,7.2,1
S4373,18,19,21,11,3.7,0
S4374,16,19,10,10,1.8,0
S4375,21,75,67,58,8.7,1
S4376,22,61,68,54,7.9,1
S4377,15,24,16,10,2.9,0
S4378,15,39,62,39,3.6,1
S4379,20,45,51,41,3.7,1
S4380,22,52,51,59,5.7,1
S4381,17,23,10,21,2.1,0
S4382,16,41,38,51,6.4,1
S4383,18,62,62,71,9.5,1
S4384,22,22,32,17,2.0,0
S4385,19,56,66,61,8.1,1
S4386,16,28,30,41,5.0,0
S4387,18,36,25,25,2.3,0
S4388,20,28,18,34,1.2,0
S4389,17,78,68,62,9.4,1
S4390,16,49,50,47,7.4,1
S4391,19,25,30,30,5.5,0
S4392,19,50,40,41,4.4,1
S4393,16,27,11,21,3.9,0
S4394,15,21,10,20,2.7,0
S4395,19,68,75,82,7.5,1
S4396,20,21,16,15,5.3,0
S4397,15,27,27,58,4.5,0
S4398,17,23,18,11,2.7,0
S4399,16,46,48,45,6.4,1
S4400,21,66,65,66,5.2,1
S4401,17,28,30,25,3.8,0
S4402,20,22,10,11,1.7,0
S4403,19,46,46,52,6.0,1
S4404,16,43,38,49,3.8,1
S4405,16,11,19,20,1.2,0
S4406,17,77,85,74,9.7,1
S4407,16,93,90,100,10.0,1
S4408,18,53,39,44,6.0,1
S4409,18,72,82,55,7.1,1
S4410,22,77,42,63,7.4,1
S4411,22,13,14,15,2.1,0
S4412,20,52,44,57,8.7,1
S4413,21,60,47,34,3.9,1
S4414,18,69,82,68,9.0,1
S4415,15,80,53,53,7.7,1
S4416,17,15,19,19,3.3,0
S4417,15,50,45,41,5.9,1
S4418,22,39,21,42,4.4,0
S4419,17,21,24,17,1.7,0
S4420,18,10,10,25,1.0,0
S4421,15,63,66,83,9.2,1
S4422,16,65,58,62,7.6,1
S4423,22,75,68,51,9.6,1
S4424,16,61,55,71,5.5,1
S4425,19,41,28,34,4.8,0
S4426,20,25,29,41,6.4,0
S4427,16,84,73,69,9.8,1
S4428,17,44,37,40,7.5,1
S4429,18,10,10,10,1.9,0
S4430,21,26,27,19,3.4,0
S4431,17,21,15,13,4.8,0
S4432,15,64,60,59,7.3,1
S4433,17,44,47,58,7.4,1
S4434,19,78,84,69,9.5,1
S4435,21,60,41,33,6.1,1
S4436,17,54,43,60,8.0,1
S4437,20,53,18,37,4.8,0
S4438,18,10,10,16,0.7,0
S4439,18,22,25,24,1.0,0
S4440,19,60,51,57,7.7,1
S4441,22,27,16,21,2.0,0
S4442,15,14,23,12,1.7,0
S4443,16,33,10,24,4.0,0
S4444,19,42,53,55,6.5,1
S4445,19,70,62,65,9.5,1
S4446,20,74,69,67,8.6,1
S4447,22,65,62,82,7.8,1
S4448,20,70,56,52,9.1,1
S4449,19,83,86,81,9.4,1
S4450,22,70,74,72,8.7,1
S4451,21,76,50,50,8.1,1
S4452,21,23,28,26,2.8,0
S4453,16,55,73,56,6.9,1
S4454,18,48,24,50,3.5,1
S4455,20,22,10,13,0.9,0
S4456,20,47,47,38,6.8,1
S4457,18,43,18,34,7.1,0
S4458,15,26,21,10,1.5,0
S4459,15,43,36,46,7.5,1
S4460,16,53,53,44,5.6,1
S4461,16,45,24,39,4.2,0
S4462,20,11,10,21,1.3,0
S4463,20,39,58,44,6.5,1
S4464,17,37,28,34,4.1,0
S4465,22,33,19,29,2.0,0
S4466,19,25,25,35,4.8,0
S4467,22,28,49,41,5.4,0
S4468,15,28,26,38,7.8,0
S4469,20,37,10,11,1.5,0
S4470,22,76,45,60,9.0,1
S4471,21,33,50,44,5.5,1
S4472,22,79,66,77,9.0,1
S4473,20,72,67,63,8.3,1
S4474,15,61,65,64,9.2,1
S4475,15,10,10,10,1.8,0
S4476,18,15,12,11,2.8,0
S4477,18,10,12,10,1.4,0
S4478,21,22,21,23,1.5,0
S4479,17,56,54,47,3.0,1
S4480,20,21,15,17,0.7,0
S4481,15,37,44,54,6.8,1
S4482,21,61,55,56,6.5,1
S4483,21,41,24,35,2.5,0
S4484,15,10,10,11,0.8,0
S4485,18,48,44,54,9.9,1
S4486,21,41,32,34,3.5,0
S4487,18,13,17,19,3.9,0
S4488,22,56,59,62,7.9,1
S4489,17,25,16,30,2.6,0
S4490,16,33,25,28,2.3,0
S4491,19,10,10,10,1.5,0
S4492,15,26,16,10,3.7,0
S4493,17,39,28,36,2.6,0
S4494,15,46,44,43,6.0,1
S4495,21,45,60,52,6.3,1
S4496,19,41,27,38,2.0,0
S4497,19,43,62,53,5.6,1
S4498,18,41,52,33,4.9,1
S4499,16,76,68,65,9.2,1
S4500,16,62,71,81,9.2,1
S4501,15,46,43,41,4.1,1
S4502,16,58,58,62,8.4,1
S4503,21,66,64,76,9.6,1
S4504,18,33,36,35,3.2,0
S4505,16,68,64,49,5.4,1
S4506,19,30,28,26,0.6,0
S4507,20,42,44,37,6.5,1
S4508,15,36,28,32,5.3,0
S4509,21,47,25,34,4.8,0
S4510,15,35,19,12,2.4,0
S4511,20,44,32,61,5.0,1
S4512,19,55,54,66,8.0,1
S4513,22,10,24,11,3.0,0
S4514,15,61,46,42,6.2,1
S4515,19,11,16,18,1.3,0
S4516,21,30,10,19,0.7,0
S4517,16,44,53,43,7.2,1
S4518,16,57,45,54,7.0,1
S4519,20,25,28,30,3.3,0
S4520,19,15,10,10,0.7,0
S4521,19,64,45,51,8.8,1
S4522,19,30,34,27,5.3,0
S4523,16,35,28,28,0.7,0
S4524,16,50,54,61,4.7,1
S4525,19,41,62,51,6.2,1
S4526,16,19,10,18,1.6,0
S4527,15,76,78,70,9.9,1
S4528,19,22,27,16,1.3,0
S4529,19,37,20,33,2.7,0
S4530,21,79,87,90,9.9,1
S4531,16,19,30,25,5.1,0
S4532,15,60,61,57,8.8,1
S4533,17,31,22,15,4.2,0
S4534,22,48,23,51,6.7,1
S4535,19,53,41,56,7.8,1
S4536,17,88,66,72,9.3,1
S4537,21,71,58,62,8.6,1
S4538,21,36,58,48,5.8,1
S4539,18,32,28,12,3.1,0
S4540,21,39,29,46,4.7,0
S4541,22,64,83,81,8.8,1
S4542,16,36,31,20,4.2,0
S4543,18,70,61,69,9.4,1
S4544,22,18,15,17,0.6,0
S4545,22,10,17,27,0.5,0
S4546,22,69,78,69,7.1,1
S4547,17,56,39,40,3.9,1
S4548,17,38,55,45,4.2,1
S4549,16,49,49,54,6.8,1
S4550,16,55,56,33,8.5,1
S4551,16,27,36,26,1.8,0
S4552,17,73,52,52,6.7,1
S4553,15,36,47,42,7.8,1
S4554,21,65,52,49,5.0,1
S4555,19,23,42,19,5.5,0
S4556,18,41,25,36,6.5,0
S4557,21,51,32,23,1.2,0
S4558,17,74,84,78,8.8,1
S4559,21,76,60,62,8.3,1
S4560,18,76,69,58,8.4,1
S4561,21,46,52,37,6.3,1
S4562,16,30,29,24,4.4,0
S4563,16,43,58,53,7.3,1
S4564,17,55,55,61,8.9,1
S4565,21,79,56,61,8.9,1
S4566,20,72,71,76,8.5,1
S4567,19,17,36,19,3.0,0
S4568,21,50,74,69,7.8,1
S4569,16,10,20,15,1.2,0
S4570,15,25,16,34,3.5,0
S4571,15,66,76,79,7.8,1
S4572,22,97,77,86,9.3,1
S4573,15,63,54,58,7.3,1
S4574,21,11,16,13,2.2,0
S4575,18,36,37,26,3.6,0
S4576,20,21,23,31,6.7,0
S4577,22,70,85,57,9.7,1
S4578,20,91,84,77,7.8,1
S4579,22,31,16,10,3.1,0
S4580,22,10,13,10,0.6,0
S4581,22,73,76,68,8.7,1
S4582,17,24,31,25,2.5,0
S4583,18,21,18,22,0.8,0
S4584,19,60,64,77,9.9,1
S4585,17,75,68,63,8.1,1
S4586,16,10,18,10,2.1,0
S4587,19,46,46,46,5.7,1
S4588,22,58,41,61,8.5,1
S4589,16,26,29,23,4.7,0
S4590,18,52,45,41,6.5,1
S4591,20,13,10,15,1.4,0
S4592,16,31,40,39,6.4,0
S4593,17,31,37,29,2.5,0
S4594,17,44,38,40,2.8,1
S4595,18,30,39,40,6.9,0
S4596,22,35,19,34,3.6,0
S4597,15,79,68,75,8.7,1
S4598,21,47,52,53,6.3,1
S4599,18,72,63,81,8.7,1
S4600,21,11,16,10,1.4,0
S4601,19,17,37,32,3.3,0
S4602,16,47,24,42,5.2,0
S4603,15,50,61,46,6.1,1
S4604,21,58,56,46,6.3,1
S4605,16,41,37,38,3.6,0
S4606,17,11,29,22,1.8,0
S4607,18,56,65,80,9.8,1
S4608,15,72,81,76,9.6,1
S4609,20,43,54,52,7.6,1
S4610,16,58,65,81,9.2,1
S4611,17,26,35,36,4.9,0
S4612,16,82,71,70,9.8,1
S4613,20,41,57,44,8.1,1
S4614,22,12,24,10,1.6,0
S4615,17,27,33,25,2.2,0
S4616,19,51,51,41,6.8,1
S4617,20,39,13,23,5.9,0
S4618,16,28,10,14,1.5,0
S4619,15,47,64,54,7.2,1
S4620,19,31,32,32,3.6,0
S4621,20,45,66,55,9.7,1
S4622,20,58,58,53,6.8,1
S4623,21,16,10,20,1.1,0
S4624,16,10,10,10,1.7,0
S4625,18,20,16,22,0.6,0
S4626,16,46,55,48,7.6,1
S4627,17,10,15,10,4.9,0
S4628,18,10,23,10,2.5,0
S4629,17,20,27,36,5.4,0
S4630,21,65,54,61,5.4,1
S4631,22,48,35,34,4.3,0
S4632,15,32,19,26,5.0,0
S4633,19,66,48,49,7.9,1
S4634,19,27,10,36,3.1,0
S4635,17,76,72,64,7.6,1
S4636,18,21,10,14,3.3,0
S4637,15,64,50,61,9.4,1
S4638,18,43,31,33,9.2,0
S4639,15,17,32,23,4.9,0
S4640,20,21,28,39,4.8,0
S4641,16,10,10,10,4.1,0
S4642,15,46,58,46,5.1,1
S4643,16,61,52,77,8.2,1
S4644,18,45,30,43,3.5,0
S4645,21,55,47,44,6.0,1
S4646,15,39,23,26,2.7,0
S4647,20,62,89,74,7.0,1
S4648,17,59,67,72,9.3,1
